invoice_id,MANDT,BURKS,GJAHR,BELNR,BZUEI,ZUONR,VBELN,KUNNR,WRBTR,ZFBDT,ZTERM
[1292],001,1000,2016,1000000535,002,INV100000000012808,7464341276,MUT0417299,146119.14,20161021,0013
[1293],001,1000,2016,1000014129,001,INV100000000013473,0256994661,MUT0417299,148841.79,20160924,0013
[1294],001,1000,2016,1000001256,001,INV100000000004793,5123188786,MUT0417299,78447.97,20161026,0013
[1295],001,3000,2023,1000000728,002,INV100000000008472,9078772702,KBR7146665,121945544.17,20231010,0016
[1296],001,2000,2008,1000031623,001,INV100000000032333,4997588499,JVE9656627,220532.26,20080924,0001
[1297],001,1000,2003,1000045904,001,INV100000000023487,1186667532,KBR7146665,231046570.45,20031008,0002
[1298],001,1000,2003,1000019574,001,INV100000000005515,8226273564,KBR7146665,375575495.44,20031007,0002
[1299],001,1000,2003,1000002335,001,INV100000000005872,5984244663,KBR7146665,122122173.85,20030924,0002
[1300],001,1000,2003,1000015252,001,INV100000000007694,2722474161,KBR7146665,252835679.01,20031017,0002
[1301],001,4000,2019,1000008177,002,INV100000000011609,1042236368,MUT0417299,145010.12,20191005,0014
[1302],001,1000,2024,1000007693,002,INV100000000005685,8652493903,JJM5054555,90976.37,20241006,0001
[1303],001,1000,2024,1000002538,001,INV100000000004402,0961121143,JVE9656627,46954.29,20240920,0009
[1304],001,5000,2022,1000010561,001,INV100000000005820,7279254980,AVR1905370,95090.33,20221011,0025
[1305],001,2000,2018,1000009387,001,INV100000000004927,9269723627,ZTM3306886,176773.08,20181016,0025
[1306],001,3000,2016,1000021173,001,INV100000000020452,9176156822,PNH6985521,295172.46,20161017,0017
[1307],001,2000,2008,1000011495,002,INV100000000001178,2305064562,QNK4898931,17899143.2,20081111,0028
[1308],001,2000,2008,1000014643,001,INV100000000006610,4503677933,QNK4898931,40311004.6,20081015,0028
[1309],001,1000,2010,1000011811,001,INV100000000008156,5781761792,PNH6985521,150425.15,20101005,0021
[1310],001,1000,2008,1000000219,001,INV100000000010282,3328153624,PNH6985521,113851.22,20081016,0021
[1311],001,1000,2014,1000012464,001,INV100000000011461,6162452740,MTU0130847,137318.6,20141007,0010
[1312],001,2000,2017,1000011329,001,INV100000000012207,7364579622,YMT4618717,85196.95,20170930,0009
[1313],001,2000,2015,1000001364,001,INV100000000009970,1616314746,CDK1354752,14896.73,20151006,0021
[1314],001,1000,2006,1000011750,001,INV100000000004522,8759322903,UXJ6820071,200472.71,20061014,0018
[1315],001,1000,2006,1000008573,001,INV100000000005429,4463249762,UXJ6820071,228613.0,20061003,0018
[1316],001,1000,2006,1000016629,001,INV100000000012299,9109464787,UXJ6820071,129983.24,20060924,0018
[1317],001,2000,2021,1000028181,001,INV100000000010473,7216209643,DDD0641353,303902.19,20211006,0023
[1318],001,1000,2007,1000013424,001,INV100000000007108,4363678664,KVF4482570,106765.54,20071004,0006
[1319],001,1000,2002,1000021319,001,INV100000000063730,4995543682,JJM5054555,145669.41,20021011,0001
[1320],001,1000,2004,1000012244,001,INV100000000025041,7352484996,XVO6675883,87894.04,20040926,0026
[1321],001,1000,2010,1000022596,001,INV100000000011661,7656600128,BEY4435252,259128.84,20100921,0012
[1322],001,1000,2010,1000011613,001,INV100000000008718,7414337110,BEY4435252,273642.33,20100924,0012
[1323],001,2000,2007,1000003707,001,INV100000000013375,4027158202,JYB8631854,522500.77,20071012,0018
[1324],001,1000,2019,1000001157,001,INV100000000007107,3545593749,ETW4696582,3699420.7,20191001,0027
[1325],001,1000,2019,1000013927,001,INV100000000000352,1758724573,ETW4696582,830101.04,20191003,0027
[1326],001,1000,2019,1000009952,001,INV100000000025394,9614357901,ETW4696582,1326254.09,20190924,0027
[1327],001,1000,2019,1000014627,001,INV100000000005916,6518892318,ETW4696582,701957.75,20191016,0027
[1328],001,1000,2019,1000000479,001,INV100000000003164,7508142420,ETW4696582,1136793.67,20190927,0027
[1329],001,2000,2002,1000008152,001,INV100000000003761,2638507570,ZTM3306886,470452.99,20021002,0025
[1330],001,2000,2002,1000005874,001,INV100000000027291,2156232657,ZTM3306886,146081.8,20021015,0025
[1331],001,2000,2002,1000008531,001,INV100000000018537,9815626006,ZTM3306886,140548.52,20021015,0025
[1332],001,2000,2002,1000000312,002,INV100000000012748,8069989810,ZTM3306886,282594.07,20021013,0025
[1333],001,2000,2002,1000024955,001,INV100000000002252,7467717453,ZTM3306886,101358.9,20021020,0025
[1334],001,1000,2006,1000005495,001,INV100000000012473,3200622964,JVE9656627,173642.96,20061015,0009
[1335],001,1000,2006,1000013024,002,INV100000000008060,2688325787,JVE9656627,78653.65,20061018,0009
[1336],001,1000,2006,1000024352,001,INV100000000010323,5858832410,JVE9656627,242456.94,20061023,0009
[1337],001,2000,2000,1000001223,002,INV100000000011729,5229072447,GPN1729300,273518972.16,20001005,0010
[1338],001,2000,2001,1000007732,002,INV100000000002090,4832762695,NVA0018948,2250551.6,20011012,0002
[1339],001,1000,2021,1000006166,001,INV100000000005563,3449272560,ABL2462450,84031.44,20210926,0010
[1340],001,1000,2002,1000022329,001,INV100000000021077,9853742839,EIJ1498063,228417.08,20021004,0010
[1341],001,4000,2001,1000003544,001,INV100000000003467,7503168283,DDD0641353,212468.38,20011009,0030
[1342],001,3000,2000,1000007710,001,INV100000000000791,5642022054,EXV9923358,113162.35,20001002,0025
[1343],001,1000,2021,1000036870,001,INV100000000007345,1793422412,UKG9830524,135562.23,20211006,0030
[1344],001,3000,2016,1000020800,001,INV100000000028420,6883390256,RJT9884296,105043.36,20161003,0027
[1345],001,4000,2002,1000007893,001,INV100000000002513,9875490057,MUT0417299,127244.98,20020923,0014
[1346],001,4000,2002,1000008818,001,INV100000000020306,9007444248,MUT0417299,372968.63,20021024,0014
[1347],001,4000,2002,1000000495,002,INV100000000001467,1446895582,MUT0417299,186494.63,20021005,0014
[1348],001,4000,2002,1000011631,001,INV100000000001243,3192647896,MUT0417299,115060.97,20021010,0014
[1349],001,4000,2002,1000002208,001,INV100000000016681,3905478766,MUT0417299,59360.13,20020927,0014
[1350],001,1000,2008,1000000086,001,INV100000000007344,4404803669,CZR7214715,115229.03,20081004,0028
[1351],001,3000,2004,1000014073,002,INV100000000008021,8179887374,YMT4618717,266841.07,20041006,0012
[1352],001,7000,2007,1000014571,001,INV100000000007741,6721994450,YSV1911248,9161367.12,20071001,0025
[1353],001,7000,2007,1000010813,002,INV100000000002064,0881319274,YSV1911248,5597569.33,20071001,0025
[1354],001,7000,2007,1000007030,001,INV100000000035886,2224798191,YSV1911248,14319289.76,20071005,0025
[1355],001,7000,2007,1000004551,001,INV100000000000552,6534786764,YSV1911248,25238497.71,20070922,0025
[1356],001,1000,2014,1000003623,002,INV100000000018335,9288144848,RJT9884296,142057.91,20141004,0017
[1357],001,3000,2014,1000009770,001,INV100000000003437,6039754645,YGQ8237982,49854.32,20140930,0027
[1358],001,2000,2000,1000000903,001,INV100000000002284,8559868530,JMV1008381,17515815.0,20001016,0003
[1359],001,7000,2000,1000000694,001,INV100000000007017,4380814224,MTU0130847,77062.16,20000930,0028
[1360],001,3000,2018,1000006961,002,INV100000000012946,7678619744,YSV1911248,10677837.63,20181015,0005
[1361],001,1000,2019,1000001392,001,INV100000000008388,6295452036,CZR7214715,196713.38,20190924,0028
[1362],001,1000,2019,1000008407,002,INV100000000005412,7204313310,CZR7214715,318974.44,20190924,0028
[1363],001,5000,2010,1000011233,001,INV100000000005663,1374357346,YSV1911248,20545664.41,20100928,0020
[1364],001,1000,2005,1000001939,001,INV100000000017732,0128705889,DDD0641353,186981.86,20050928,0025
[1365],001,3000,2004,1000000714,001,INV100000000002292,7483831347,NVA0018948,1229404.83,20040930,0001
[1366],001,2000,2024,1000018653,001,INV100000000001125,3235375326,YSD3087280,95573.27,20241005,0002
[1367],001,2000,2020,1000024139,001,INV100000000038603,0305190527,HFX5107881,145450.19,20200924,0030
[1368],001,2000,2004,1000009483,001,INV100000000017750,4838210845,DDD0641353,14941.83,20041010,0023
[1369],001,2000,2004,1000005468,001,INV100000000013800,6352555384,DDD0641353,54674.77,20041102,0023
[1370],001,2000,2004,1000001962,001,INV100000000001321,9209993551,DDD0641353,29137.61,20041004,0023
[1371],001,2000,2004,1000011336,001,INV100000000001359,3362081256,DDD0641353,204110.96,20041102,0023
[1372],001,2000,2004,1000005756,001,INV100000000000876,2312478122,DDD0641353,347620.89,20041011,0023
[1373],001,2000,2004,1000003491,001,INV100000000072698,4836443239,DDD0641353,265889.6,20040925,0023
[1374],001,1000,2009,1000026246,001,INV100000000014767,1779184967,XQI8289538,130713.1,20091004,0023
[1375],001,1000,2009,1000012450,001,INV100000000004692,6907529215,XQI8289538,53195.4,20091009,0023
[1376],001,1000,2009,1000007903,001,INV100000000001522,5863777411,XQI8289538,82699.37,20091010,0023
[1377],001,1000,2009,1000002170,002,INV100000000010805,8404583243,XQI8289538,69183.57,20091016,0023
[1378],001,1000,2020,1000000386,001,INV100000000038003,6303413920,EXV9923358,74801.33,20201018,0011
[1379],001,1000,2007,1000001703,001,INV100000000055136,4098571240,YGQ8237982,132936.92,20070928,0021
[1380],001,2000,2001,1000002425,001,INV100000000009550,9179271160,EXV9923358,403318.11,20010928,0019
[1381],001,2000,2001,1000019276,001,INV100000000010510,8634906490,EXV9923358,113167.62,20010924,0019
[1382],001,2000,2001,1000003260,001,INV100000000007246,0734345163,EXV9923358,118880.17,20011005,0019
[1383],001,2000,2001,1000014788,002,INV100000000006016,0500889385,EXV9923358,189020.91,20011003,0019
[1384],001,3000,2000,1000005617,001,INV100000000005547,5110301367,XWZ9909813,147074.83,20001031,0023
[1385],001,3000,2000,1000000683,001,INV100000000004572,6607546062,XWZ9909813,36554.25,20001015,0023
[1386],001,2000,2002,1000013544,001,INV100000000007952,0395719931,DDD0641353,113979.44,20021005,0023
[1387],001,3000,2019,1000003161,001,INV100000000014366,4080135110,CEI4303673,113134.75,20191011,0004
[1388],001,1000,2018,1000004747,001,INV100000000004015,1850118852,EVP4571878,443355.78,20181004,0017
[1389],001,2000,2013,1000020254,001,INV100000000050696,6368122036,SIZ6820794,293362.45,20131018,0007
[1390],001,2000,2018,1000000668,001,INV100000000035380,9254745684,YSD3087280,276987.79,20181011,0002
[1391],001,1000,2021,1000003163,001,INV100000000013052,2804257562,AVR1905370,252688.28,20211008,0014
[1392],001,1000,2021,1000016337,001,INV100000000014386,7046964459,AVR1905370,172782.95,20211015,0014
[1393],001,1000,2021,1000002984,001,INV100000000019599,5403674267,AVR1905370,105258.25,20211008,0014
[1394],001,1000,2021,1000019391,002,INV100000000000139,0702675998,AVR1905370,131867.81,20211022,0014
[1395],001,1000,2019,1000003457,001,INV100000000008537,1130251398,IUX2238877,252116.21,20191003,0010
[1396],001,1000,2014,1000014056,001,INV100000000002415,7126579195,HFX5107881,86258.39,20140925,0022
[1397],001,1000,2014,1000009839,001,INV100000000003035,5056906896,HFX5107881,204471.08,20141104,0022
[1398],001,1000,2001,1000003099,001,INV100000000001880,3144390618,TLW0369383,30173109.91,20011002,0015
[1399],001,1000,2018,1000007232,001,INV100000000015752,8575631923,XWZ9909813,100814.09,20181003,0010
[1400],001,1000,2008,1000010154,001,INV100000000005475,5809723517,MLW7256855,429351.66,20081012,0004
[1401],001,1000,2008,1000046473,001,INV100000000021442,3794246139,MLW7256855,266091.46,20081001,0004
[1402],001,1000,2008,1000010556,001,INV100000000001379,6574863497,MLW7256855,215037.87,20081018,0004
[1403],001,1000,2008,1000015750,001,INV100000000000814,0431177792,MLW7256855,54976.53,20081003,0004
[1404],001,1000,2007,1000006994,001,INV100000000000006,8251953134,ETW4696582,755358.32,20071015,0027
[1405],001,1000,2007,1000010624,001,INV100000000001229,5776970484,ETW4696582,3034771.8,20071003,0027
[1406],001,1000,2007,1000015922,001,INV100000000001706,7769730404,ETW4696582,1179737.52,20071017,0027
[1407],001,2000,2023,1000000649,001,INV100000000001349,0109866199,UXJ6820071,95110.93,20231001,0006
[1408],001,1000,2022,1000004501,001,INV100000000004549,1955321808,QNK4898931,32753083.82,20220928,0019
[1409],001,1000,2005,1000001617,001,INV100000000027968,7064858784,UXJ6820071,286616.28,20051001,0018
[1410],001,3000,2016,1000002505,001,INV100000000001322,1734125404,DDD0641353,67597.68,20161006,0025
[1411],001,3000,2016,1000004813,001,INV100000000013467,4539744596,DDD0641353,50607.37,20160924,0025
[1412],001,3000,2016,1000003982,002,INV100000000007296,5418066713,DDD0641353,77037.4,20161011,0025
[1413],001,3000,2016,1000000565,001,INV100000000023903,7067139587,DDD0641353,244434.74,20161007,0025
[1414],001,1000,2010,1000003772,002,INV100000000003553,6318424864,XQI8289538,371784.05,20100930,0023
[1415],001,2000,2020,1000009792,002,INV100000000003271,0169864471,ZTM3306886,47189.46,20201008,0025
[1416],001,1000,2006,1000001560,001,INV100000000002989,9540387235,ABL2462450,209990.9,20060929,0010
[1417],001,1000,2006,1000006028,002,INV100000000010707,5039775839,ABL2462450,173533.04,20061005,0010
[1418],001,1000,2006,1000013494,001,INV100000000005832,1081041109,ABL2462450,72601.92,20061002,0010
[1419],001,1000,2006,1000001183,001,INV100000000010453,4102562834,ABL2462450,110565.45,20061013,0010
[1420],001,1000,2006,1000012122,001,INV100000000011923,0219802368,ABL2462450,69716.47,20061017,0010
[1421],001,1000,2021,1000016676,001,INV100000000005160,9608723596,GPN1729300,286469887.51,20210926,0006
[1422],001,1000,2021,1000024492,001,INV100000000000493,3239540906,GPN1729300,239923163.61,20210924,0006
[1423],001,1000,2021,1000004898,001,INV100000000004998,7219782323,GPN1729300,219978444.57,20211008,0006
[1424],001,1000,2021,1000016295,001,INV100000000021609,2830726946,GPN1729300,103779333.47,20210928,0006
[1425],001,4000,2001,1000007987,001,INV100000000009482,4566968052,EVP4571878,41088.6,20010928,0019
[1426],001,4000,2006,1000001305,001,INV100000000002502,3601402669,YMT4618717,75204.63,20061011,0029
[1427],001,2000,2004,1000011957,001,INV100000000002214,6601337985,KBR7146665,205367225.55,20041011,0019
[1428],001,1000,2022,1000014451,001,INV100000000004239,1280441859,EIJ1498063,401508.57,20220925,0010
[1429],001,2000,2000,1000010606,001,INV100000000003547,0629357324,EVP4571878,194322.78,20001016,0019
[1430],001,2000,2000,1000017907,001,INV100000000015172,4732451961,EVP4571878,157231.99,20001011,0019
[1431],001,3000,2004,1000002573,001,INV100000000001081,4339091245,EVP4571878,93232.04,20041015,0014
[1432],001,3000,2002,1000008903,001,INV100000000002280,4148821509,SIZ6820794,474131.58,20020928,0008
[1433],001,1000,2007,1000004276,001,INV100000000004100,8506057931,XQI8289538,43256.97,20070929,0023
[1434],001,3000,2002,1000007193,001,INV100000000009803,8864534562,UXJ6820071,293540.52,20021011,0018
[1435],001,1000,2024,1000003190,001,INV100000000021428,7377946875,JYB8631854,258235.46,20241010,0002
[1436],001,1000,2023,1000015772,001,INV100000000000803,6483550175,MTU0130847,140397.35,20230924,0010
[1437],001,1000,2018,1000000855,001,INV100000000008305,8187281482,UNU1323836,134287.17,20181013,0021
[1438],001,1000,2012,1000035575,001,INV100000000005247,7754272411,YSV1911248,29551666.03,20120926,0020
[1439],001,1000,2012,1000000273,001,INV100000000024644,4572744019,YSV1911248,54772232.54,20121008,0020
[1440],001,1000,2012,1000007280,002,INV100000000007067,1641504971,YSV1911248,16395396.87,20121002,0020
[1441],001,1000,2012,1000013358,001,INV100000000019179,6652735768,YSV1911248,24809194.01,20120928,0020
[1442],001,1000,2012,1000019950,001,INV100000000015606,7392701448,YSV1911248,49707714.57,20121010,0020
[1443],001,1000,2012,1000007596,001,INV100000000024141,9068555065,YSV1911248,41595484.21,20121011,0020
[1444],001,5000,2005,1000002366,001,INV100000000004986,8374401244,CZR7214715,55760.17,20051006,0020
[1445],001,5000,2005,1000013384,001,INV100000000000809,3872976973,CZR7214715,149531.58,20051002,0020
[1446],001,5000,2005,1000000099,001,INV100000000059871,3859658269,CZR7214715,355434.69,20051021,0020
[1447],001,5000,2005,1000002970,001,INV100000000014833,7341499046,CZR7214715,124597.54,20051007,0020
[1448],001,5000,2005,1000000067,001,INV100000000044109,9915333491,CZR7214715,50826.91,20051008,0020
[1449],001,4000,2023,1000014558,001,INV100000000034088,8020129613,ABL2462450,374921.81,20231009,0002
[1450],001,3000,2024,1000018048,001,INV100000000007585,4707530554,AVR1905370,137307.6,20240927,0016
[1451],001,2000,2003,1000026215,001,INV100000000010535,2480471968,JVE9656627,205414.2,20031001,0001
[1452],001,3000,2000,1000017282,001,INV100000000002421,2311047649,SIZ6820794,280032.78,20001016,0008
[1453],001,3000,2000,1000007205,001,INV100000000003289,5937725652,SIZ6820794,180392.27,20001109,0008
[1454],001,1000,2017,1000000510,001,INV100000000006191,2494566889,CZR7214715,69268.97,20170925,0028
[1455],001,1000,2024,1000001135,002,INV100000000002315,9732602109,IUX2238877,340513.94,20241001,0010
[1456],001,1000,2017,1000014263,001,INV100000000001059,0048138265,AVR1905370,170101.54,20171001,0014
[1457],001,2000,2000,1000025890,004,INV100000000000899,6897999505,ABL2462450,133548.06,20001011,0020
[1458],001,2000,2001,1000000071,001,INV100000000019581,1407390619,GPN1729300,118866441.79,20010926,0010
[1459],001,3000,2011,1000004801,001,INV100000000005035,1974313557,CZR7214715,156133.62,20111009,0004
[1460],001,2000,2022,1000043542,001,INV100000000022516,0560847229,KVF4482570,57286.01,20220923,0029
[1461],001,3000,2010,1000023601,001,INV100000000016323,5625572737,BEY4435252,442449.35,20101005,0015
[1462],001,3000,2019,1000010501,001,INV100000000004702,4017988862,ZTM3306886,271082.19,20190924,0030
[1463],001,3000,2019,1000014662,002,INV100000000006830,4470981749,ZTM3306886,34700.5,20190921,0030
[1464],001,3000,2019,1000007668,001,INV100000000012002,2640450190,ZTM3306886,73933.71,20191003,0030
[1465],001,3000,2019,1000039758,001,INV100000000000558,1094081305,ZTM3306886,132611.59,20190926,0030
[1466],001,1000,2008,1000004912,001,INV100000000017377,9911934445,ZAL0239607,83397.52,20081027,0008
[1467],001,1000,2008,1000003364,001,INV100000000001904,9318359078,ZAL0239607,91880.23,20081001,0008
[1468],001,1000,2008,1000002120,001,INV100000000005979,4532648141,ZAL0239607,133776.96,20081002,0008
[1469],001,1000,2008,1000011440,002,INV100000000006349,4325064879,ZAL0239607,91146.35,20080927,0008
[1470],001,2000,2019,1000016551,001,INV100000000012094,2961909168,TLW0369383,13348607.97,20191012,0022
[1471],001,2000,2018,1000050525,001,INV100000000003864,5797143332,JJM5054555,137052.71,20181003,0008
[1472],001,1000,2022,1000000264,003,INV100000000016334,0502695318,YGQ8237982,239735.34,20221018,0021
[1473],001,1000,2020,1000002737,001,INV100000000015591,9919664789,YGQ8237982,173593.83,20201001,0021
[1474],001,1000,2020,1000014621,001,INV100000000016307,5629977582,YGQ8237982,350464.56,20201011,0021
[1475],001,1000,2006,1000030081,001,INV100000000001827,3541754142,CZR7214715,209495.54,20061002,0028
[1476],001,1000,2000,1000016925,002,INV100000000004474,5820759186,SIZ6820794,277325.86,20001012,0004
[1477],001,1000,2000,1000002236,001,INV100000000001270,1227034166,SIZ6820794,361642.13,20001003,0004
[1478],001,1000,2000,1000006926,001,INV100000000005290,4860447315,SIZ6820794,189277.78,20000920,0004
[1479],001,1000,2010,1000003946,001,INV100000000003151,1926868474,XWZ9909813,253831.97,20100929,0010
[1480],001,2000,2011,1000010087,001,INV100000000007721,5873981224,NVA0018948,109411.87,20111002,0002
[1481],001,3000,2003,1000034426,001,INV100000000012744,1849075586,CEI4303673,44413.7,20030928,0004
[1482],001,1000,2016,1000007084,001,INV100000000004997,7950514169,JMV1008381,9177501.64,20161004,0013
[1483],001,1000,2021,1000033089,001,INV100000000010279,6803831707,XQI8289538,194871.17,20210927,0023
[1484],001,3000,2004,1000001573,001,INV100000000003836,0718711411,KVF4482570,246191.16,20040928,0006
[1485],001,2000,2024,1000010956,001,INV100000000004872,8867594974,TLW0369383,32601289.07,20241001,0022
[1486],001,1000,2011,1000010846,001,INV100000000001778,7439276941,JVE9656627,143472.25,20111020,0009
[1487],001,5000,2015,1000007956,001,INV100000000009995,1047955311,IUX2238877,179741.25,20151006,0025
[1488],001,2000,2015,1000004727,001,INV100000000020807,1546190776,KST5094255,62706.13,20151005,0026
[1489],001,4000,2017,1000013394,002,INV100000000016242,1065546857,GXB1113780,176445.29,20171001,0010
[1490],001,2000,2024,1000005887,001,INV100000000031554,9124216338,XQI8289538,277449.54,20241008,0011
[1491],001,1000,2001,1000013581,001,INV100000000037085,7338489821,ZTM3306886,75716.08,20011004,0013
[1492],001,3000,2019,1000034392,001,INV100000000019609,3040651044,JMV1008381,26428612.56,20191010,0019
[1493],001,1000,2013,1000005067,001,INV100000000006916,9785359724,GXB1113780,155759.12,20131031,0019
[1494],001,5000,2001,1000014840,001,INV100000000002755,1303913821,ETW4696582,2057686.34,20010926,0029
[1495],001,2000,2002,1000001963,001,INV100000000001717,2822215675,QNK4898931,9164317.97,20020929,0028
[1496],001,1000,2012,1000009546,001,INV100000000007008,0880025252,JYB8631854,28280.13,20121010,0002
[1497],001,1000,2009,1000005674,001,INV100000000015297,0554408436,CEI4303673,273911.64,20091019,0013
[1498],001,1000,2009,1000016660,001,INV100000000016522,2283036222,CEI4303673,80191.68,20090927,0013
[1499],001,1000,2009,1000018020,001,INV100000000000208,2724896266,CEI4303673,105949.11,20090928,0013
[1500],001,1000,2009,1000000519,001,INV100000000000585,8391533700,CEI4303673,311740.33,20090928,0013
[1501],001,1000,2009,1000017454,001,INV100000000004409,5538040707,CEI4303673,147121.35,20091027,0013
[1502],001,1000,2009,1000001817,001,INV100000000008167,0886924958,CEI4303673,83022.18,20091029,0013
[1503],001,1000,2003,1000013438,001,INV100000000000869,2225215641,MLW7256855,334862.11,20031008,0004
[1504],001,2000,2019,1000005327,001,INV100000000012071,2835603377,YSV1911248,11540921.61,20190921,0021
[1505],001,2000,2019,1000000109,001,INV100000000011925,2978943442,YSV1911248,19911333.21,20191001,0021
[1506],001,2000,2019,1000018177,001,INV100000000017041,9307115159,YSV1911248,24684843.99,20190927,0021
[1507],001,2000,2019,1000003814,002,INV100000000004607,3396222070,YSV1911248,5929155.62,20191005,0021
[1508],001,2000,2019,1000004549,001,INV100000000015183,2416888100,YSV1911248,20191188.59,20191005,0021
[1509],001,2000,2019,1000026526,002,INV100000000022733,0059622256,YSV1911248,64747805.39,20191022,0021
[1510],001,1000,2010,1000011297,001,INV100000000006699,7625223294,JMV1008381,23696911.9,20101011,0013
[1511],001,1000,2010,1000029846,001,INV100000000000748,3329066120,JMV1008381,18297235.1,20101015,0013
[1512],001,1000,2010,1000034008,001,INV100000000002429,3628166961,JMV1008381,13418101.83,20101008,0013
[1513],001,1000,2010,1000028625,001,INV100000000007536,1034824093,JMV1008381,16801383.18,20100922,0013
[1514],001,1000,2010,1000000803,001,INV100000000011896,8558146630,JMV1008381,49595562.09,20101006,0013
[1515],001,4000,2018,1000010391,002,INV100000000001686,5063300259,EXV9923358,135749.95,20181008,0024
[1516],001,1000,2005,1000010769,001,INV100000000002476,5906634744,KST5094255,55603.86,20051006,0005
[1517],001,3000,2014,1000005776,001,INV100000000002617,1907372706,UNU1323836,57975.27,20141011,0019
[1518],001,1000,2018,1000006289,001,INV100000000001055,5790223510,GXB1113780,168223.79,20181019,0019
[1519],001,1000,2018,1000008496,001,INV100000000014356,9569745169,GXB1113780,183352.63,20181010,0019
[1520],001,1000,2018,1000013681,001,INV100000000000018,6740866434,GXB1113780,254641.21,20181008,0019
[1521],001,1000,2002,1000011952,001,INV100000000001568,9354338692,CZR7214715,197404.28,20020926,0028
[1522],001,3000,2007,1000007528,001,INV100000000000773,0332001787,GXB1113780,284729.62,20071006,0017
[1523],001,2000,2000,1000028531,001,INV100000000000052,1608587675,XQI8289538,102902.47,20001003,0011
[1524],001,2000,2000,1000001107,001,INV100000000015370,5801134212,XQI8289538,181645.18,20000924,0011
[1525],001,2000,2000,1000001915,001,INV100000000000507,0990444087,XQI8289538,310776.57,20001012,0011
[1526],001,2000,2000,1000002417,001,INV100000000006973,6136360240,XQI8289538,292336.23,20000930,0011
[1527],001,3000,2001,1000000742,001,INV100000000003317,2619400181,TLW0369383,5267013.92,20011002,0005
[1528],001,3000,2011,1000012352,001,INV100000000000961,7340759677,XQI8289538,181987.15,20110923,0010
[1529],001,1000,2001,1000001690,001,INV100000000001669,0323333236,JMV1008381,27006177.22,20010929,0013
[1530],001,1000,2001,1000011431,002,INV100000000005719,9656201378,JMV1008381,26580556.03,20010927,0013
[1531],001,1000,2001,1000000980,001,INV100000000021379,9383114290,JMV1008381,4675670.14,20011013,0013
[1532],001,1000,2001,1000003217,001,INV100000000009033,4213528194,JMV1008381,4743964.07,20010927,0013
[1533],001,1000,2001,1000043927,001,INV100000000035474,4863957158,JMV1008381,1925803.07,20011020,0013
[1534],001,1000,2001,1000013430,001,INV100000000036191,2602345843,JMV1008381,23192879.27,20011009,0013
[1535],001,1000,2006,1000000904,001,INV100000000021551,8907480211,JYB8631854,90771.08,20061003,0002
[1536],001,1000,2002,1000002732,001,INV100000000017992,4524268665,JMV1008381,37674149.57,20020925,0013
[1537],001,3000,2008,1000009919,001,INV100000000016484,3508157458,JJM5054555,239512.06,20081021,0029
[1538],001,2000,2017,1000012052,002,INV100000000009399,4703224217,SIZ6820794,602792.52,20171016,0007
[1539],001,2000,2003,1000000833,001,INV100000000000362,5433623238,XWZ9909813,50911.55,20031026,0015
[1540],001,1000,2003,1000009050,001,INV100000000031713,6703321752,AVR1905370,214679.79,20031019,0014
[1541],001,1000,2006,1000008252,002,INV100000000002577,2588535869,UKG9830524,59480.9,20061017,0030
[1542],001,1000,2006,1000013652,001,INV100000000006258,8630255695,UKG9830524,232426.33,20060927,0030
[1543],001,1000,2013,1000001955,001,INV100000000003666,5477961103,AVR1905370,294797.9,20131005,0014
[1544],001,3000,2005,1000016224,001,INV100000000006897,6625488809,NVA0018948,854368.73,20051003,0001
[1545],001,1000,2020,1000001141,001,INV100000000014447,4091443986,EXV9923358,136992.74,20201010,0011
[1546],001,2000,2018,1000029373,001,INV100000000004171,0451270101,KST5094255,143809.83,20180926,0026
[1547],001,2000,2018,1000015638,001,INV100000000005166,8008726615,KST5094255,25992.19,20181013,0026
[1548],001,2000,2018,1000014325,001,INV100000000013619,8239567607,KST5094255,141867.13,20180925,0026
[1549],001,2000,2018,1000010389,001,INV100000000004765,3987275563,KST5094255,194025.98,20180928,0026
[1550],001,4000,2019,1000012242,001,INV100000000048165,7056764292,MTU0130847,348736.06,20190922,0002
[1551],001,1000,2015,1000009273,001,INV100000000006749,8054569771,QNK4898931,22087606.39,20151001,0019
[1552],001,5000,2004,1000026621,001,INV100000000004767,9530022025,ZAL0239607,122007.09,20041009,0026
[1553],001,2000,2019,1000035739,001,INV100000000003886,4092904551,PNH6985521,287470.11,20190924,0007
[1554],001,2000,2019,1000010054,001,INV100000000001019,3799136875,PNH6985521,5316.42,20191007,0007
[1555],001,2000,2019,1000011206,001,INV100000000005512,0329288609,PNH6985521,26715.18,20191022,0007
[1556],001,2000,2001,1000008961,001,INV100000000004615,1041272888,YSV1911248,26887258.76,20011015,0021
[1557],001,2000,2017,1000033717,001,INV100000000001502,7300525410,GPN1729300,86306564.14,20171006,0010
[1558],001,7000,2007,1000004775,001,INV100000000017388,5924058877,KVF4482570,133647.76,20071006,0023
[1559],001,1000,2020,1000010844,001,INV100000000000990,5921682250,HFX5107881,47062.31,20201001,0022
[1560],001,1000,2014,1000006374,001,INV100000000003667,4463903436,KVF4482570,84747.75,20141019,0006
[1561],001,5000,2017,1000010492,001,INV100000000042682,2079333822,EIJ1498063,222333.19,20171018,0008
[1562],001,1000,2000,1000001624,001,INV100000000002697,6784193732,QNK4898931,17044217.65,20001021,0019
