invoice_id,MANDT,BURKS,GJAHR,BELNR,WAERS,BLDAT
[2684],001,2000,2020,1000010124,USD,20200920
[2685],001,2000,2002,1000014848,USD,20020920
[2686],001,1000,2001,1000025279,USD,20010920
[2687],001,1000,2001,1000003673,USD,20010920
[2688],001,1000,2001,1000005463,USD,20010920
[2689],001,1000,2001,1000004065,USD,20010920
[2690],001,1000,2001,1000000695,USD,20010920
[2691],001,1000,2001,1000001239,USD,20010920
[2692],001,3000,2001,1000005142,USD,20010920
[2693],001,1000,2015,1000003184,EUR,20150920
[2694],001,7000,2015,1000008690,USD,20150920
[2695],001,2000,2011,1000043676,EUR,20110920
[2696],001,1000,2013,1000011565,AUD,20130920
[2697],001,7000,2021,1000008066,USD,20210920
[2698],001,7000,2021,1000010304,USD,20210920
[2699],001,7000,2021,1000030178,USD,20210920
[2700],001,7000,2021,1000008102,USD,20210920
[2701],001,7000,2021,1000004676,USD,20210920
[2702],001,7000,2021,1000000598,USD,20210920
[2703],001,1000,2012,1000017651,NOK,20120920
[2704],001,3000,2015,1000000682,EUR,20150920
[2705],001,4000,2004,1000000164,USD,20040920
[2706],001,1000,2013,1000002971,EUR,20130920
[2707],001,2000,2007,1000015930,JPY,20070920
[2708],001,5000,2014,1000006739,EUR,20140920
[2709],001,1000,2012,1000009933,EUR,20120920
[2710],001,2000,2012,1000001779,KRW,20120920
[2711],001,2000,2019,1000010784,SEK,20190920
[2712],001,1000,2007,1000001672,EUR,20070920
[2713],001,2000,2012,1000006394,JPY,20120920
[2714],001,2000,2012,1000002360,JPY,20120920
[2715],001,2000,2012,1000019290,JPY,20120920
[2716],001,2000,2012,1000011401,JPY,20120920
[2717],001,2000,2012,1000022212,JPY,20120920
[2718],001,2000,2012,1000022774,JPY,20120920
[2719],001,3000,2024,1000006112,USD,20240920
[2720],001,2000,2005,1000010248,CHF,20050920
[2721],001,2000,2017,1000009800,USD,20170920
[2722],001,2000,2013,1000010936,EUR,20130920
[2723],001,2000,2019,1000009276,EUR,20190920
[2724],001,1000,2016,1000020944,USD,20160920
[2725],001,1000,2016,1000005087,USD,20160920
[2726],001,1000,2016,1000005409,USD,20160920
[2727],001,1000,2016,1000016319,USD,20160920
[2728],001,1000,2016,1000012375,USD,20160920
[2729],001,1000,2008,1000005179,USD,20080920
[2730],001,2000,2005,1000029255,USD,20050920
[2731],001,1000,2007,1000004119,EUR,20070920
[2732],001,1000,2018,1000004796,USD,20180920
[2733],001,1000,2018,1000006932,USD,20180920
[2734],001,1000,2018,1000010139,USD,20180920
[2735],001,2000,2019,1000021149,AUD,20190920
[2736],001,2000,2019,1000001507,AUD,20190920
[2737],001,2000,2019,1000000374,AUD,20190920
[2738],001,1000,2018,1000001257,EUR,20180920
[2739],001,5000,2019,1000011316,USD,20190920
[2740],001,2000,2004,1000008519,USD,20040920
[2741],001,1000,2014,1000006143,USD,20140920
[2742],001,4000,2024,1000010088,EUR,20240920
[2743],001,1000,2005,1000007932,EUR,20050920
[2744],001,1000,2006,1000014047,JPY,20060920
[2745],001,1000,2004,1000014835,EUR,20040920
[2746],001,1000,2019,1000011542,USD,20190920
[2747],001,1000,2004,1000019166,EUR,20040920
[2748],001,1000,2015,1000044122,USD,20150920
[2749],001,1000,2009,1000012994,EUR,20090920
[2750],001,4000,2021,1000020277,JPY,20210920
[2751],001,2000,2012,1000007805,USD,20120920
[2752],001,2000,2012,1000020632,JPY,20120920
[2753],001,1000,2014,1000007774,USD,20140920
[2754],001,2000,2009,1000017033,EUR,20090920
[2755],001,2000,2006,1000020230,EUR,20060920
[2756],001,1000,2021,1000017061,USD,20210920
[2757],001,1000,2002,1000011781,JPY,20020920
[2758],001,3000,2018,1000001606,USD,20180920
[2759],001,1000,2000,1000002217,USD,20000920
[2760],001,4000,2018,1000007566,USD,20180920
[2761],001,3000,2009,1000003584,EUR,20090920
[2762],001,3000,2019,1000012083,USD,20190920
[2763],001,3000,2019,1000003077,USD,20190920
[2764],001,1000,2007,1000004097,EUR,20070920
[2765],001,1000,2007,1000041064,EUR,20070920
[2766],001,1000,2007,1000000344,EUR,20070920
[2767],001,1000,2007,1000001544,EUR,20070920
[2768],001,1000,2007,1000002235,EUR,20070920
[2769],001,1000,2007,1000048024,EUR,20070920
[2770],001,1000,2020,1000001520,EUR,20200920
[2771],001,1000,2000,1000012589,KRW,20000920
[2772],001,3000,2001,1000008945,KRW,20010920
[2773],001,1000,2000,1000006061,USD,20000920
[2774],001,1000,2000,1000001106,USD,20000920
[2775],001,1000,2000,1000003413,USD,20000920
[2776],001,1000,2000,1000010015,USD,20000920
[2777],001,1000,2014,1000005520,USD,20140920
[2778],001,1000,2023,1000005672,USD,20230920
[2779],001,3000,2018,1000006455,EUR,20180920
[2780],001,1000,2011,1000004548,USD,20110920
[2781],001,2000,2014,1000003038,JPY,20140920
[2782],001,2000,2022,1000012974,USD,20220920
[2783],001,1000,2017,1000011365,EUR,20170920
[2784],001,2000,2024,1000011662,EUR,20240920
[2785],001,1000,2022,1000031215,USD,20220920
[2786],001,3000,2004,1000017271,USD,20040920
[2787],001,2000,2023,1000010031,USD,20230920
[2788],001,4000,2017,1000002351,EUR,20170920
[2789],001,3000,2001,1000001181,USD,20010920
[2790],001,1000,2010,1000009310,USD,20100920
[2791],001,1000,2023,1000013871,JPY,20230920
[2792],001,1000,2024,1000002912,USD,20240920
[2793],001,1000,2024,1000003734,EUR,20240920
[2794],001,1000,2004,1000031071,USD,20040920
[2795],001,1000,2000,1000037802,JPY,20000920
[2796],001,1000,2016,1000004693,USD,20160920
[2797],001,1000,2003,1000000024,NOK,20030920
[2798],001,2000,2022,1000009651,JPY,20220920
[2799],001,4000,2019,1000003579,EUR,20190920
[2800],001,1000,2010,1000000494,USD,20100920
[2801],001,1000,2005,1000011437,USD,20050920
[2802],001,1000,2018,1000016569,EUR,20180920
[2803],001,3000,2016,1000008133,USD,20160920
[2804],001,1000,2005,1000043691,USD,20050920
[2805],001,4000,2010,1000009696,USD,20100920
[2806],001,1000,2012,1000001782,USD,20120920
[2807],001,2000,2024,1000013410,NZD,20240920
[2808],001,2000,2011,1000003369,EUR,20110920
[2809],001,1000,2016,1000010457,USD,20160920
[2810],001,1000,2016,1000027838,USD,20160920
[2811],001,1000,2016,1000007363,USD,20160920
[2812],001,1000,2016,1000006863,USD,20160920
[2813],001,1000,2016,1000013306,USD,20160920
[2814],001,4000,2013,1000006487,USD,20130920
[2815],001,1000,2023,1000003761,USD,20230920
[2816],001,1000,2012,1000002196,EUR,20120920
[2817],001,1000,2019,1000003044,EUR,20190920
[2818],001,3000,2001,1000018531,USD,20010920
[2819],001,1000,2008,1000010748,USD,20080920
[2820],001,1000,2016,1000014415,EUR,20160920
[2821],001,1000,2016,1000001143,EUR,20160920
[2822],001,1000,2016,1000030824,EUR,20160920
[2823],001,2000,2014,1000018005,JPY,20140920
[2824],001,1000,2016,1000013872,USD,20160920
[2825],001,2000,2023,1000010761,USD,20230920
[2826],001,1000,2011,1000003130,USD,20110920
[2827],001,1000,2013,1000006292,USD,20130920
[2828],001,1000,2004,1000003397,USD,20040920
[2829],001,3000,2018,1000002569,USD,20180920
[2830],001,1000,2022,1000021305,EUR,20220920
[2831],001,2000,2015,1000010415,EUR,20150920
[2832],001,1000,2006,1000013088,USD,20060920
[2833],001,3000,2022,1000004865,USD,20220920
[2834],001,2000,2004,1000017457,USD,20040920
[2835],001,1000,2005,1000003511,KRW,20050920
[2836],001,2000,2011,1000021123,USD,20110920
[2837],001,1000,2000,1000002581,USD,20000920
[2838],001,4000,2018,1000002304,USD,20180920
[2839],001,2000,2022,1000028408,EUR,20220920
[2840],001,2000,2022,1000003572,EUR,20220920
[2841],001,2000,2022,1000003320,EUR,20220920
[2842],001,1000,2008,1000005555,KRW,20080920
[2843],001,1000,2004,1000016870,KRW,20040920
[2844],001,1000,2022,1000012089,JPY,20220920
[2845],001,1000,2022,1000007756,JPY,20220920
[2846],001,1000,2022,1000003477,JPY,20220920
[2847],001,1000,2022,1000001948,JPY,20220920
[2848],001,1000,2022,1000032187,JPY,20220920
[2849],001,1000,2022,1000010631,JPY,20220920
[2850],001,2000,2010,1000054993,USD,20100920
[2851],001,1000,2014,1000020646,USD,20140920
[2852],001,1000,2002,1000014645,USD,20020920
[2853],001,3000,2014,1000005880,USD,20140920
[2854],001,3000,2014,1000004880,USD,20140920
[2855],001,3000,2014,1000007336,USD,20140920
[2856],001,3000,2014,1000002103,USD,20140920
[2857],001,1000,2006,1000005705,USD,20060920
[2858],001,1000,2004,1000015605,USD,20040920
[2859],001,2000,2004,1000026473,USD,20040920
[2860],001,2000,2013,1000000008,EUR,20130920
[2861],001,1000,2016,1000000498,USD,20160920
[2862],001,3000,2010,1000010138,USD,20100920
[2863],001,3000,2010,1000016720,USD,20100920
[2864],001,4000,2022,1000002631,JPY,20220920
[2865],001,1000,2001,1000005317,USD,20010920
[2866],001,3000,2011,1000012931,EUR,20110920
[2867],001,1000,2008,1000002559,USD,20080920
[2868],001,1000,2008,1000006264,USD,20080920
[2869],001,1000,2008,1000015984,USD,20080920
[2870],001,1000,2007,1000023126,USD,20070920
[2871],001,2000,2011,1000018479,USD,20110920
[2872],001,3000,2006,1000002547,EUR,20060920
[2873],001,1000,2017,1000013367,NOK,20170920
[2874],001,2000,2008,1000003441,USD,20080920
[2875],001,1000,2022,1000009384,USD,20220920
[2876],001,2000,2019,1000024556,USD,20190920
[2877],001,1000,2017,1000040797,EUR,20170920
[2878],001,2000,2004,1000008093,USD,20040920
[2879],001,1000,2005,1000006291,NZD,20050920
[2880],001,2000,2024,1000013972,EUR,20240920
[2881],001,2000,2024,1000001142,EUR,20240920
[2882],001,2000,2024,1000005683,EUR,20240920
[2883],001,2000,2024,1000003658,EUR,20240920
[2884],001,1000,2010,1000002579,EUR,20100920
[2885],001,4000,2019,1000003057,EUR,20190920
[2886],001,1000,2014,1000011362,USD,20140920
[2887],001,1000,2014,1000004828,USD,20140920
[2888],001,1000,2014,1000030394,USD,20140920
[2889],001,2000,2018,1000036328,USD,20180920
[2890],001,2000,2010,1000000397,EUR,20100920
[2891],001,1000,2002,1000008231,JPY,20020920
[2892],001,1000,2002,1000003788,JPY,20020920
[2893],001,1000,2002,1000007949,JPY,20020920
[2894],001,1000,2002,1000005472,JPY,20020920
[2895],001,1000,2002,1000026899,JPY,20020920
[2896],001,1000,2024,1000004555,EUR,20240920
[2897],001,7000,2013,1000023782,USD,20130920
[2898],001,6000,2010,1000006620,EUR,20100920
[2899],001,6000,2010,1000015223,EUR,20100920
[2900],001,6000,2010,1000003731,EUR,20100920
[2901],001,6000,2010,1000000369,EUR,20100920
[2902],001,6000,2010,1000005411,EUR,20100920
[2903],001,1000,2000,1000017508,USD,20000920
[2904],001,1000,2017,1000000214,USD,20170920
[2905],001,1000,2018,1000002081,NOK,20180920
[2906],001,1000,2018,1000029118,NOK,20180920
[2907],001,4000,2011,1000000400,USD,20110920
[2908],001,2000,2014,1000016133,NOK,20140920
[2909],001,4000,2020,1000008528,USD,20200920
[2910],001,6000,2015,1000039696,USD,20150920
[2911],001,1000,2006,1000007755,EUR,20060920
[2912],001,2000,2010,1000001845,USD,20100920
[2913],001,1000,2011,1000000943,USD,20110920
[2914],001,1000,2003,1000010686,EUR,20030920
[2915],001,2000,2005,1000013757,JPY,20050920
[2916],001,2000,2017,1000004251,USD,20170920
[2917],001,2000,2017,1000006722,USD,20170920
[2918],001,2000,2017,1000010100,USD,20170920
[2919],001,5000,2002,1000000404,JPY,20020920
[2920],001,3000,2021,1000007942,EUR,20210920
[2921],001,2000,2021,1000018338,USD,20210920
[2922],001,2000,2021,1000006308,USD,20210920
[2923],001,2000,2021,1000000970,USD,20210920
[2924],001,1000,2016,1000001778,USD,20160920
[2925],001,1000,2020,1000001584,NZD,20200920
[2926],001,2000,2003,1000007045,USD,20030920
[2927],001,2000,2024,1000007341,EUR,20240920
[2928],001,1000,2007,1000024618,EUR,20070920
[2929],001,1000,2018,1000003232,USD,20180920
[2930],001,1000,2018,1000038134,USD,20180920
[2931],001,1000,2018,1000007960,USD,20180920
[2932],001,1000,2018,1000001805,USD,20180920
[2933],001,1000,2018,1000003630,USD,20180920
[2934],001,1000,2018,1000051399,USD,20180920
[2935],001,1000,2018,1000005252,USD,20180920
[2936],001,1000,2018,1000014344,USD,20180920
[2937],001,1000,2018,1000005960,USD,20180920
[2938],001,1000,2006,1000010990,EUR,20060920
[2939],001,2000,2012,1000020710,USD,20120920
[2940],001,1000,2007,1000002960,EUR,20070920
[2941],001,4000,2024,1000008713,USD,20240920
[2942],001,4000,2012,1000048916,USD,20120920
[2943],001,4000,2012,1000010252,USD,20120920
[2944],001,4000,2012,1000020875,USD,20120920
[2945],001,2000,2001,1000009747,USD,20010920
[2946],001,1000,2004,1000021013,EUR,20040920
[2947],001,2000,2008,1000001431,KRW,20080920
[2948],001,1000,2016,1000012207,EUR,20160920
[2949],001,2000,2022,1000002105,USD,20220920
[2950],001,3000,2021,1000004506,USD,20210920
[2951],001,2000,2021,1000038853,EUR,20210920
[2952],001,2000,2021,1000014080,EUR,20210920
[2953],001,2000,2021,1000008867,EUR,20210920
[2954],001,3000,2023,1000003041,USD,20230920
[2955],001,6000,2019,1000011017,EUR,20190920
[2956],001,2000,2004,1000007726,EUR,20040920
[2957],001,2000,2004,1000001210,EUR,20040920
[2958],001,1000,2003,1000020041,USD,20030920
[2959],001,2000,2006,1000016645,USD,20060920
[2960],001,2000,2006,1000017866,USD,20060920
[2961],001,2000,2006,1000013846,USD,20060920
[2962],001,1000,2003,1000015771,JPY,20030920
[2963],001,1000,2021,1000000303,USD,20210920
[2964],001,1000,2000,1000007194,JPY,20000920
[2965],001,1000,2000,1000009166,JPY,20000920
[2966],001,1000,2000,1000003838,JPY,20000920
[2967],001,1000,2008,1000008806,CHF,20080920
[2968],001,3000,2008,1000010746,EUR,20080920
[2969],001,3000,2008,1000015619,EUR,20080920
[2970],001,3000,2008,1000017038,EUR,20080920
[2971],001,3000,2008,1000000815,EUR,20080920
[2972],001,1000,2004,1000001010,EUR,20040920
[2973],001,2000,2007,1000008153,EUR,20070920
[2974],001,2000,2007,1000015673,EUR,20070920
[2975],001,2000,2007,1000004800,EUR,20070920
[2976],001,2000,2011,1000010142,EUR,20110920
[2977],001,4000,2021,1000002094,USD,20210920
[2978],001,1000,2003,1000004867,USD,20030920
[2979],001,1000,2003,1000015915,USD,20030920
[2980],001,3000,2024,1000009174,USD,20240920
[2981],001,2000,2000,1000006625,USD,20000920
[2982],001,2000,2006,1000011543,NZD,20060920
[2983],001,1000,2002,1000008670,EUR,20020920
[2984],001,2000,2008,1000001897,KRW,20080920
[2985],001,1000,2000,1000001162,USD,20000920
[2986],001,1000,2000,1000034829,USD,20000920
[2987],001,1000,2000,1000010045,USD,20000920
[2988],001,2000,2016,1000015351,JPY,20160920
[2989],001,3000,2015,1000002413,USD,20150920
[2990],001,2000,2017,1000026711,EUR,20170920
[2991],001,1000,2011,1000028072,USD,20110920
[2992],001,3000,2008,1000007929,KRW,20080920
[2993],001,1000,2015,1000007033,EUR,20150920
[2994],001,1000,2011,1000007522,USD,20110920
[2995],001,3000,2021,1000013811,EUR,20210920
[2996],001,1000,2019,1000011778,USD,20190920
[2997],001,5000,2006,1000020624,USD,20060920
[2998],001,5000,2006,1000006864,USD,20060920
[2999],001,5000,2006,1000000548,USD,20060920
[3000],001,5000,2006,1000003131,USD,20060920
[3001],001,5000,2006,1000004833,USD,20060920
[3002],001,6000,2019,1000023261,USD,20190920
[3003],001,3000,2017,1000013696,USD,20170920
[3004],001,3000,2017,1000004249,USD,20170920
[3005],001,3000,2017,1000001873,USD,20170920
[3006],001,3000,2017,1000001506,USD,20170920
[3007],001,3000,2017,1000003847,USD,20170920
[3008],001,3000,2017,1000007848,USD,20170920
[3009],001,2000,2011,1000011116,USD,20110920
[3010],001,3000,2024,1000010711,EUR,20240920
[3011],001,1000,2020,1000025259,USD,20200920
[3012],001,4000,2018,1000010565,EUR,20180920
[3013],001,1000,2008,1000004195,NOK,20080920
[3014],001,1000,2013,1000018812,USD,20130920
[3015],001,1000,2013,1000003253,USD,20130920
[3016],001,2000,2007,1000008681,KRW,20070920
[3017],001,2000,2012,1000003588,USD,20120920
[3018],001,3000,2006,1000001328,USD,20060920
[3019],001,1000,2012,1000000066,AUD,20120920
[3020],001,1000,2000,1000036412,EUR,20000920
[3021],001,1000,2000,1000009141,EUR,20000920
[3022],001,1000,2000,1000010280,EUR,20000920
[3023],001,4000,2014,1000017040,USD,20140920
[3024],001,1000,2024,1000002051,USD,20240920
[3025],001,1000,2006,1000002345,USD,20060920
[3026],001,1000,2002,1000006032,USD,20020920
[3027],001,1000,2002,1000003526,USD,20020920
[3028],001,2000,2012,1000014109,CHF,20120920
[3029],001,2000,2012,1000016178,CHF,20120920
[3030],001,2000,2012,1000017364,CHF,20120920
[3031],001,2000,2012,1000003265,CHF,20120920
[3032],001,3000,2023,1000016153,EUR,20230920
[3033],001,3000,2016,1000012252,USD,20160920
[3034],001,3000,2016,1000004274,USD,20160920
[3035],001,3000,2016,1000000958,USD,20160920
[3036],001,3000,2016,1000005871,USD,20160920
[3037],001,1000,2001,1000004906,NZD,20010920
[3038],001,1000,2023,1000005552,USD,20230920
[3039],001,1000,2023,1000012540,USD,20230920
[3040],001,1000,2023,1000022441,USD,20230920
[3041],001,5000,2014,1000001418,USD,20140920
[3042],001,5000,2014,1000025513,USD,20140920
[3043],001,2000,2024,1000023278,USD,20240920
[3044],001,2000,2010,1000030841,USD,20100920
[3045],001,2000,2010,1000009826,USD,20100920
[3046],001,2000,2010,1000002211,USD,20100920
[3047],001,2000,2010,1000032267,USD,20100920
[3048],001,5000,2003,1000007254,EUR,20030920
[3049],001,5000,2003,1000007229,EUR,20030920
[3050],001,5000,2003,1000012216,EUR,20030920
[3051],001,1000,2000,1000002977,EUR,20000920
[3052],001,1000,2005,1000012268,EUR,20050920
[3053],001,5000,2008,1000023684,NZD,20080920
[3054],001,4000,2019,1000002484,USD,20190920
[3055],001,2000,2000,1000002362,USD,20000920
[3056],001,2000,2000,1000010937,USD,20000920
[3057],001,2000,2000,1000033102,USD,20000920
[3058],001,1000,2007,1000025128,JPY,20070920
[3059],001,1000,2017,1000028667,EUR,20170920
[3060],001,1000,2009,1000005774,USD,20090920
[3061],001,2000,2007,1000011426,USD,20070920
[3062],001,1000,2007,1000006716,NOK,20070920
[3063],001,1000,2007,1000020665,NOK,20070920
[3064],001,1000,2007,1000005410,NOK,20070920
[3065],001,1000,2007,1000012090,NOK,20070920
[3066],001,1000,2018,1000003780,USD,20180920
[3067],001,2000,2003,1000036023,NZD,20030920
[3068],001,2000,2003,1000034353,USD,20030920
[3069],001,2000,2003,1000001066,USD,20030920
[3070],001,2000,2003,1000009594,USD,20030920
[3071],001,6000,2020,1000002238,JPY,20200920
[3072],001,3000,2005,1000009061,NOK,20050920
[3073],001,2000,2013,1000005735,USD,20130920
[3074],001,1000,2021,1000003751,EUR,20210920
[3075],001,1000,2021,1000003528,EUR,20210920
[3076],001,1000,2021,1000028024,EUR,20210920
[3077],001,1000,2021,1000013152,EUR,20210920
[3078],001,1000,2021,1000002454,EUR,20210920
[3079],001,1000,2021,1000002588,EUR,20210920
[3080],001,1000,2021,1000014368,EUR,20210920
[3081],001,1000,2021,1000005514,EUR,20210920
[3082],001,1000,2021,1000005969,EUR,20210920
[3083],001,1000,2021,1000002716,EUR,20210920
[3084],001,1000,2018,1000001661,KRW,20180920
[3085],001,2000,2018,1000016408,EUR,20180920
[3086],001,3000,2008,1000003645,USD,20080920
[3087],001,3000,2008,1000034419,USD,20080920
[3088],001,3000,2008,1000003116,USD,20080920
[3089],001,2000,2006,1000004672,USD,20060920
[3090],001,2000,2006,1000001019,USD,20060920
[3091],001,2000,2006,1000003531,USD,20060920
[3092],001,1000,2015,1000006099,EUR,20150920
[3093],001,1000,2014,1000009701,USD,20140920
[3094],001,3000,2009,1000004674,NOK,20090920
[3095],001,3000,2013,1000001991,NOK,20130920
[3096],001,1000,2008,1000005162,USD,20080920
[3097],001,2000,2003,1000000569,USD,20030920
[3098],001,1000,2007,1000001818,SEK,20070920
[3099],001,5000,2016,1000005549,NZD,20160920
[3100],001,2000,2023,1000025000,EUR,20230920
[3101],001,1000,2022,1000021995,KRW,20220920
[3102],001,1000,2010,1000015754,EUR,20100920
[3103],001,1000,2010,1000040995,EUR,20100920
[3104],001,1000,2010,1000007049,EUR,20100920
[3105],001,1000,2010,1000004306,EUR,20100920
[3106],001,4000,2012,1000001859,JPY,20120920
[3107],001,1000,2013,1000005071,USD,20130920
[3108],001,4000,2014,1000000120,JPY,20140920
[3109],001,2000,2002,1000017156,JPY,20020920
[3110],001,1000,2020,1000010738,EUR,20200920
[3111],001,5000,2010,1000005039,JPY,20100920
[3112],001,1000,2024,1000000573,USD,20240920
[3113],001,3000,2020,1000048360,USD,20200920
[3114],001,1000,2015,1000006736,EUR,20150920
[3115],001,4000,2018,1000015236,KRW,20180920
[3116],001,4000,2018,1000002941,KRW,20180920
[3117],001,4000,2018,1000004682,KRW,20180920
[3118],001,4000,2018,1000004202,KRW,20180920
[3119],001,4000,2018,1000008680,KRW,20180920
[3120],001,1000,2014,1000009673,EUR,20140920
[3121],001,1000,2014,1000001995,EUR,20140920
[3122],001,1000,2014,1000013362,EUR,20140920
[3123],001,1000,2014,1000002982,EUR,20140920
[3124],001,1000,2014,1000009777,EUR,20140920
[3125],001,1000,2014,1000010608,EUR,20140920
[3126],001,1000,2014,1000010766,EUR,20140920
[3127],001,5000,2024,1000004825,USD,20240920
[3128],001,1000,2004,1000005126,USD,20040920
[3129],001,2000,2011,1000011360,AUD,20110920
[3130],001,2000,2024,1000001540,USD,20240920
[3131],001,1000,2018,1000019873,AUD,20180920
[3132],001,1000,2018,1000012033,AUD,20180920
[3133],001,1000,2018,1000000644,AUD,20180920
[3134],001,1000,2018,1000019997,AUD,20180920
[3135],001,1000,2018,1000012153,AUD,20180920
[3136],001,1000,2001,1000000197,USD,20010920
[3137],001,1000,2024,1000001500,JPY,20240920
[3138],001,3000,2001,1000000790,JPY,20010920
[3139],001,2000,2019,1000019430,USD,20190920
[3140],001,1000,2019,1000010422,USD,20190920
[3141],001,5000,2020,1000020565,SEK,20200920
[3142],001,5000,2020,1000007135,SEK,20200920
[3143],001,5000,2020,1000019879,SEK,20200920
[3144],001,5000,2020,1000004076,SEK,20200920
[3145],001,1000,2017,1000005388,EUR,20170920
[3146],001,1000,2024,1000004077,SEK,20240920
[3147],001,1000,2019,1000028029,EUR,20190920
[3148],001,1000,2002,1000001840,EUR,20020920
[3149],001,1000,2002,1000020474,EUR,20020920
[3150],001,1000,2002,1000001665,EUR,20020920
[3151],001,3000,2002,1000019496,USD,20020920
[3152],001,1000,2005,1000000681,USD,20050920
[3153],001,1000,2005,1000017921,USD,20050920
[3154],001,1000,2005,1000000611,USD,20050920
[3155],001,2000,2023,1000011193,EUR,20230920
[3156],001,2000,2023,1000008135,EUR,20230920
[3157],001,2000,2023,1000009723,EUR,20230920
[3158],001,2000,2023,1000024080,EUR,20230920
[3159],001,1000,2010,1000035019,NOK,20100920
[3160],001,4000,2002,1000039820,USD,20020920
[3161],001,1000,2018,1000021950,EUR,20180920
[3162],001,3000,2023,1000004370,KRW,20230920
[3163],001,2000,2011,1000007736,USD,20110920
[3164],001,1000,2022,1000033246,EUR,20220920
[3165],001,1000,2013,1000000708,KRW,20130920
[3166],001,3000,2012,1000028499,EUR,20120920
[3167],001,2000,2017,1000003575,EUR,20170920
[3168],001,3000,2003,1000005285,USD,20030920
[3169],001,1000,2024,1000031068,KRW,20240920
[3170],001,1000,2024,1000005565,KRW,20240920
[3171],001,1000,2024,1000001187,KRW,20240920
[3172],001,2000,2010,1000017366,USD,20100920
[3173],001,2000,2010,1000042115,USD,20100920
[3174],001,2000,2020,1000001001,USD,20200920
[3175],001,1000,2019,1000002019,KRW,20190920
[3176],001,4000,2011,1000053287,JPY,20110920
[3177],001,1000,2009,1000011843,USD,20090920
[3178],001,3000,2023,1000002297,USD,20230920
[3179],001,1000,2017,1000006825,EUR,20170920
[3180],001,1000,2009,1000022234,USD,20090920
[3181],001,3000,2006,1000025275,USD,20060920
[3182],001,7000,2007,1000009231,NOK,20070920
[3183],001,1000,2019,1000017365,USD,20190920
[3184],001,1000,2019,1000009815,USD,20190920
[3185],001,1000,2019,1000024851,USD,20190920
[3186],001,1000,2019,1000011393,USD,20190920
[3187],001,2000,2020,1000003239,USD,20200920
[3188],001,1000,2017,1000016445,EUR,20170920
[3189],001,1000,2019,1000013125,EUR,20190920
[3190],001,1000,2020,1000009094,USD,20200920
[3191],001,2000,2007,1000007166,EUR,20070920
[3192],001,3000,2005,1000009457,USD,20050920
[3193],001,1000,2000,1000004596,JPY,20000920
[3194],001,1000,2003,1000002384,USD,20030920
[3195],001,1000,2003,1000009597,USD,20030920
[3196],001,2000,2010,1000008785,USD,20100920
[3197],001,1000,2023,1000002926,JPY,20230920
[3198],001,1000,2010,1000004607,EUR,20100920
[3199],001,1000,2016,1000000063,EUR,20160920
[3200],001,1000,2022,1000033985,USD,20220920
[3201],001,1000,2022,1000012872,USD,20220920
[3202],001,1000,2022,1000003328,USD,20220920
[3203],001,1000,2007,1000003543,USD,20070920
[3204],001,1000,2007,1000014693,USD,20070920
[3205],001,1000,2007,1000006069,USD,20070920
[3206],001,1000,2007,1000006023,USD,20070920
[3207],001,1000,2007,1000000605,USD,20070920
[3208],001,1000,2022,1000012866,EUR,20220920
[3209],001,1000,2022,1000005090,EUR,20220920
[3210],001,1000,2022,1000000599,EUR,20220920
[3211],001,1000,2021,1000006155,USD,20210920
[3212],001,1000,2016,1000003986,EUR,20160920
[3213],001,2000,2010,1000004735,USD,20100920
[3214],001,2000,2010,1000008948,USD,20100920
[3215],001,2000,2010,1000008501,USD,20100920
[3216],001,1000,2020,1000032098,EUR,20200920
[3217],001,1000,2020,1000018554,EUR,20200920
[3218],001,1000,2009,1000014496,KRW,20090920
[3219],001,4000,2001,1000003228,USD,20010920
[3220],001,1000,2017,1000015601,EUR,20170920
[3221],001,1000,2017,1000008425,EUR,20170920
[3222],001,1000,2017,1000005378,EUR,20170920
[3223],001,4000,2005,1000001604,EUR,20050920
[3224],001,2000,2017,1000011953,CHF,20170920
[3225],001,3000,2021,1000026726,JPY,20210920
[3226],001,1000,2011,1000001603,USD,20110920
[3227],001,1000,2015,1000027378,USD,20150920
[3228],001,1000,2010,1000000556,JPY,20100920
[3229],001,1000,2010,1000021616,JPY,20100920
[3230],001,1000,2010,1000004664,JPY,20100920
[3231],001,1000,2010,1000001470,JPY,20100920
[3232],001,1000,2010,1000011532,JPY,20100920
[3233],001,4000,2013,1000000474,AUD,20130920
[3234],001,4000,2013,1000000656,AUD,20130920
[3235],001,4000,2002,1000027831,JPY,20020920
[3236],001,1000,2005,1000013065,JPY,20050920
[3237],001,1000,2003,1000009224,USD,20030920
[3238],001,1000,2003,1000014737,USD,20030920
[3239],001,1000,2003,1000004573,USD,20030920
[3240],001,1000,2003,1000058757,USD,20030920
[3241],001,1000,2003,1000007473,USD,20030920
[3242],001,1000,2003,1000010431,USD,20030920
[3243],001,1000,2003,1000022947,USD,20030920
[3244],001,3000,2000,1000011056,USD,20000920
[3245],001,2000,2013,1000006260,USD,20130920
[3246],001,1000,2013,1000013897,EUR,20130920
[3247],001,1000,2013,1000008132,EUR,20130920
[3248],001,1000,2023,1000002002,SEK,20230920
[3249],001,1000,2004,1000016385,USD,20040920
[3250],001,4000,2018,1000008308,EUR,20180920
[3251],001,2000,2022,1000000880,USD,20220920
[3252],001,1000,2006,1000001934,EUR,20060920
