invoice_id,MANDT,KUNNR,NAME1,LAND1
"[47, 54, 55, 56, 558, 654, 655, 656, 657, 658, 775, 948, 958, 973, 992, 1038, 1049, 1194, 1221, 1281, 1364, 1446, 1447, 1505, 1506, 1507, 1508, 1509, 1510, 1557, 1774, 1854, 1863, 2115, 2127, 2263, 2264, 2265, 2266, 2267, 2268, 2269, 2648, 2710, 2748, 2770, 2899, 2905, 2933, 2957, 2979, 2991, 2992, 2993, 2994, 2995, 3134, 3234, 3272, 3307, 3453, 3490, 3510, 3586, 3646, 3720, 3721, 3722, 3723, 3724, 3725, 3726, 3727, 3746, 3772, 3773, 3774, 3775, 3776, 3777, 3778, 3819, 3936, 3937, 3938, 3939, 3940, 3947, 4106, 4119, 4251, 4276, 4284, 4303, 4336, 4361, 4362, 4363, 4364, 4469, 4563, 4856, 4912, 5006, 5210, 5211, 5323, 5327, 5328, 5329, 5333, 5464, 5465, 5466, 5467, 5608, 5751, 5850, 5851, 5852, 5853, 5856, 5884, 5932, 5939, 6098, 6194, 6196, 6197, 6198, 6294, 6458, 6459, 6460, 6684, 6685, 6695, 6723, 6821, 6929, 6930, 6931, 6933, 6934, 7033, 7046, 7117, 7118, 7119, 7121, 7122, 7198, 7347, 7348, 7349, 7350, 7354, 7637, 7638, 7678, 7679, 7680, 7681, 7798, 7825, 7853, 7855, 8076, 8148, 8309, 8376, 8382, 8441, 8447, 8463, 8686, 8776, 8828, 8951, 9016, 9017, 9018, 9019, 9020, 9021, 9055, 9069, 9336, 9398, 9409, 9410, 9411, 9412, 9618, 9619, 9620, 9715, 9717, 9768, 9769, 9770, 9771, 9790, 9791, 9792, 9793, 9794, 9795, 9796, 9875, 9876, 9877, 9878, 9879, 9918, 10043, 10187, 10188, 10189, 10218, 10230, 10406, 10469, 10838, 10907, 10908, 10909, 10910, 10911, 10912, 11016, 11149, 11182, 11295, 11392, 11393, 11394, 11395, 11421, 11469, 11509, 11510, 11645, 11646, 11647, 11648, 11995, 12051, 12128, 12344, 12373, 12432, 12443, 12444, 12445, 12446, 12447, 12448, 12491, 12521, 12522, 12523, 12683, 12706, 12735, 12770, 12773, 12774, 12775, 12776, 12785, 12796, 12810, 12817, 12818, 12819, 12951, 12987, 13231, 13232, 13233, 13234, 13235, 13277, 13291, 13292, 13293, 13294, 13295, 13296, 13348, 13387, 13388, 13389, 13390, 13391, 13459, 13570, 13571, 13572, 13573, 13659, 13713, 13714, 13715, 13716, 13717, 13850, 13855, 13903, 14028, 14029, 14030, 14031, 14032, 14057, 14085, 14086, 14087, 14088, 14096, 14162, 14252, 14339, 14345, 14393, 14403, 14484, 14517, 14535, 14580, 14742, 14758, 14926, 15122, 15198, 15405, 15436, 15437, 15438, 15439, 15469, 15473]",001,DDD0641353,Zhang & Co. Limited,US
"[48, 51, 75, 83, 84, 85, 86, 87, 279, 374, 375, 376, 377, 378, 394, 448, 449, 491, 709, 755, 756, 989, 1017, 1045, 1105, 1174, 1175, 1177, 1188, 1189, 1190, 1257, 1310, 1338, 1564, 1626, 1627, 1628, 1629, 1672, 1715, 1797, 1837, 1838, 1839, 1879, 1920, 1924, 1929, 2212, 2213, 2219, 2359, 2361, 2451, 2547, 2571, 2646, 2673, 2674, 2675, 2691, 2703, 2726, 2802, 2831, 2870, 2897, 3149, 3160, 3161, 3202, 3203, 3204, 3205, 3206, 3207, 3238, 3239, 3240, 3241, 3304, 3399, 3428, 3520, 3695, 3736, 3818, 3997, 4017, 4045, 4112, 4223, 4249, 4319, 4403, 4428, 4435, 4524, 4551, 4552, 4553, 4554, 4588, 4589, 4590, 4591, 4676, 4677, 4703, 4791, 4792, 4793, 4962, 4963, 5167, 5264, 5388, 5438, 5439, 5440, 5441, 5442, 5443, 5559, 5726, 5801, 5802, 5803, 5804, 5880, 6019, 6106, 6108, 6211, 6212, 6213, 6288, 6504, 6641, 6704, 6731, 6732, 6733, 6734, 6735, 6975, 6976, 6977, 6978, 6980, 6981, 6982, 7059, 7180, 7393, 7411, 7437, 7455, 7456, 7457, 7458, 7459, 7460, 7461, 7502, 7511, 7512, 7513, 7514, 7515, 7553, 7558, 7570, 7762, 7771, 7792, 7793, 7852, 7864, 7969, 8022, 8110, 8120, 8121, 8122, 8525, 8630, 8680, 8681, 8738, 8789, 8815, 8817, 8850, 9000, 9237, 9245, 9246, 9247, 9248, 9249, 9328, 9329, 9330, 9331, 9332, 9333, 9355, 9441, 9468, 9488, 9570, 9571, 9572, 9573, 9724, 9797, 9853, 9972, 10051, 10069, 10070, 10071, 10072, 10073, 10074, 10075, 10098, 10119, 10120, 10121, 10122, 10123, 10124, 10175, 10275, 10361, 10436, 10468, 10752, 10881, 10882, 10883, 10884, 10885, 10967, 10992, 10993, 10994, 10995, 11235, 11268, 11308, 11341, 11430, 11468, 11544, 11815, 11816, 11817, 11818, 11819, 12050, 12074, 12093, 12297, 12411, 12526, 12599, 12600, 12601, 12602, 12636, 12669, 12670, 12671, 12672, 12673, 12674, 12734, 12789, 12848, 12886, 12887, 12888, 12889, 12936, 13152, 13171, 13172, 13173, 13174, 13176, 13380, 13381, 13491, 13516, 13517, 13532, 13533, 13534, 13538, 13546, 13644, 13645, 13646, 13748, 13872, 14291, 14423, 14461, 14531, 14576, 14577, 14578, 14612, 14645, 14655, 14793, 14888, 15016, 15061, 15078, 15242, 15329, 15431]",001,ZTM3306886,Hassan & Sons Pvt. Ltd.,ES
"[50, 74, 88, 89, 90, 206, 426, 427, 428, 631, 701, 963, 1050, 1079, 1201, 1341, 1433, 1578, 1970, 2009, 2017, 2018, 2019, 2021, 2110, 2111, 2112, 2113, 2114, 2201, 2392, 2393, 2394, 2578, 2720, 2721, 2722, 2723, 2732, 2733, 2734, 2735, 3044, 3271, 3335, 3336, 3337, 3338, 3369, 3493, 3706, 3751, 3836, 3839, 3902, 3923, 3924, 3925, 3965, 4075, 4076, 4235, 4258, 4290, 4392, 4468, 4508, 4509, 4510, 4546, 4605, 4750, 4839, 4840, 4841, 4842, 4843, 4859, 4860, 4861, 4862, 4863, 4867, 5101, 5195, 5297, 5448, 5514, 5578, 5729, 5730, 5731, 5786, 5881, 5994, 5995, 5996, 5997, 6291, 6330, 6520, 6521, 6522, 6871, 6872, 7015, 7189, 7212, 7227, 7259, 7262, 7270, 7284, 7312, 7314, 7371, 7568, 7596, 7597, 7598, 7599, 7676, 7677, 7806, 8044, 8160, 8168, 8203, 8204, 8205, 8225, 8240, 8349, 8353, 8384, 8385, 8420, 8421, 8422, 8423, 8424, 8454, 8455, 8456, 8457, 8608, 8609, 8637, 8656, 8730, 8756, 8767, 8785, 8786, 8787, 8788, 8818, 9052, 9053, 9157, 9158, 9159, 9160, 9161, 9193, 9575, 9609, 9660, 9735, 9746, 9810, 9961, 9962, 9963, 9964, 9965, 9966, 10001, 10002, 10003, 10004, 10005, 10061, 10077, 10276, 10277, 10286, 10287, 10288, 10429, 10598, 10599, 10600, 10601, 10674, 10684, 10845, 10981, 11215, 11405, 11406, 11425, 11527, 11768, 11986, 12206, 12295, 12391, 12705, 12724, 12793, 13107, 13733, 13763, 13776, 13832, 13833, 13834, 13841, 13954, 13970, 14142, 14201, 14218, 14447, 14546, 14609, 14637, 14678, 14690, 14691, 14692, 14693, 14721, 14979, 15005, 15007, 15311, 15332, 15333, 15334, 15335, 15338, 15393]",001,EIJ1498063,Rossi & Figli Costruzioni,SV
"[53, 178, 228, 231, 271, 361, 362, 363, 391, 457, 458, 459, 539, 543, 621, 622, 623, 863, 864, 865, 866, 867, 1034, 1035, 1192, 1299, 1592, 1642, 1659, 1675, 1718, 1960, 1993, 2035, 2067, 2068, 2069, 2070, 2071, 2072, 2074, 2171, 2199, 2204, 2225, 2391, 2427, 2428, 2429, 2430, 2481, 2694, 2695, 2696, 2697, 2698, 2699, 2750, 2752, 2753, 2754, 2807, 2869, 3058, 3175, 3265, 3381, 3382, 3383, 3396, 3471, 3473, 3557, 3609, 3707, 4034, 4087, 4088, 4089, 4309, 4310, 4323, 4495, 4692, 4736, 4802, 4825, 4864, 4940, 4941, 4942, 5097, 5237, 5322, 5326, 5397, 5430, 5543, 5545, 5546, 5549, 5597, 5598, 5599, 5725, 5778, 5812, 5855, 5926, 5931, 5993, 6183, 6451, 6452, 6453, 6454, 6455, 6538, 6574, 6596, 6597, 6598, 6614, 6667, 6696, 6697, 6698, 6709, 6718, 6719, 6720, 6721, 6778, 6779, 6962, 7089, 7092, 7101, 7102, 7131, 7318, 7422, 7521, 7579, 7609, 7647, 7699, 7700, 7701, 7870, 8033, 8034, 8035, 8036, 8037, 8038, 8039, 8079, 8128, 8244, 8335, 8336, 8337, 8370, 8371, 8372, 8381, 8550, 8551, 8753, 8754, 8765, 8775, 8826, 8846, 8853, 8948, 9114, 9201, 9340, 9628, 9662, 9663, 9664, 9665, 9666, 9672, 9673, 9674, 9675, 9676, 9681, 9711, 9732, 9733, 9744, 9774, 9804, 9871, 9872, 9951, 10100, 10249, 10335, 10362, 10373, 10395, 10396, 10397, 10398, 10399, 10400, 10415, 10428, 10432, 10443, 10445, 10452, 10505, 10517, 10655, 10656, 10657, 10756, 10888, 10926, 11076, 11077, 11078, 11079, 11080, 11086, 11098, 11099, 11100, 11101, 11102, 11237, 11238, 11239, 11240, 11241, 11242, 11362, 11466, 11470, 11545, 11547, 11666, 11696, 11804, 11843, 11844, 12076, 12156, 12157, 12158, 12234, 12380, 12381, 12382, 12429, 12436, 12437, 12438, 12439, 12440, 12514, 12811, 12812, 12813, 12814, 12815, 12820, 12821, 12822, 12823, 12824, 12953, 12958, 12959, 12960, 12961, 12962, 13053, 13069, 13419, 13454, 13485, 13604, 14170, 14385, 14442, 14572, 14598, 14647, 14696, 14802, 14855, 14856, 14857, 14858, 14870, 14885, 14886, 14887, 14989, 15006, 15057, 15070, 15141, 15227, 15346, 15347, 15348, 15355, 15419, 15484, 15485, 15486, 15520]",001,PNH6985521,Smith & Co. Consulting,US
"[57, 152, 205, 245, 255, 256, 258, 259, 260, 261, 262, 319, 342, 382, 447, 499, 552, 553, 704, 809, 810, 811, 812, 1018, 1019, 1020, 1053, 1144, 1223, 1292, 1320, 1327, 1378, 1381, 1401, 1523, 1532, 1569, 1694, 1723, 1729, 1730, 1731, 1732, 1733, 1903, 1965, 2010, 2165, 2183, 2208, 2230, 2338, 2339, 2475, 2497, 2512, 2644, 2850, 2851, 2852, 2853, 2854, 2855, 2856, 2921, 3048, 3049, 3050, 3106, 3145, 3281, 3282, 3283, 3284, 3285, 3318, 3325, 3418, 3419, 3732, 3733, 3734, 3855, 3856, 3857, 3941, 4056, 4108, 4228, 4432, 4433, 4463, 4464, 4465, 4466, 4467, 4479, 4550, 4584, 4647, 4658, 4719, 4799, 4800, 4821, 4828, 4916, 4981, 5043, 5044, 5045, 5046, 5047, 5048, 5291, 5292, 5339, 5618, 5668, 5676, 5677, 5708, 5767, 5981, 6176, 6228, 6286, 6470, 6630, 6915, 6922, 6958, 6959, 6960, 6961, 7028, 7343, 7384, 7428, 7429, 7430, 7431, 7442, 7533, 7620, 7660, 7691, 7692, 7693, 7694, 7737, 7744, 7749, 7817, 7818, 7867, 8016, 8046, 8303, 8307, 8386, 8387, 8388, 8389, 8783, 8799, 8955, 8956, 8957, 8958, 8959, 9035, 9036, 9037, 9038, 9096, 9200, 9250, 9251, 9252, 9253, 9254, 9288, 9305, 9803, 9835, 9911, 9950, 10130, 10157, 10158, 10159, 10160, 10161, 10162, 10164, 10321, 10322, 10354, 10366, 10367, 10368, 10369, 10370, 10477, 10478, 10625, 10628, 10629, 10697, 10698, 10699, 10730, 10731, 10732, 10733, 10734, 10735, 10736, 10738, 10850, 11002, 11300, 11313, 11331, 11386, 11465, 11483, 11582, 11631, 11635, 11636, 11637, 11638, 11639, 11663, 11683, 11753, 11764, 11797, 11877, 11895, 11927, 11936, 11955, 11981, 12083, 12140, 12208, 12233, 12249, 12518, 12551, 12590, 12677, 12689, 12690, 12691, 12832, 12838, 13032, 13279, 13478, 13727, 13766, 13788, 13882, 13983, 14012, 14048, 14309, 14363, 14409, 14444, 14448, 14571, 14613, 14792, 14847, 14917, 14933, 15114, 15115, 15116, 15253, 15254, 15255, 15289, 15478, 15502]",001,XQI8289538,Nexus Financial Services,PA
"[58, 131, 184, 185, 186, 187, 265, 266, 267, 286, 422, 477, 490, 510, 523, 662, 710, 779, 1051, 1067, 1068, 1069, 1070, 1071, 1237, 1461, 1607, 1608, 1609, 1624, 1693, 1720, 1721, 1773, 1784, 1824, 1844, 1874, 1875, 1880, 1926, 1958, 1982, 2022, 2222, 2223, 2224, 2292, 2349, 2350, 2351, 2645, 2755, 2824, 2825, 2826, 2827, 2828, 2858, 2859, 2860, 2861, 2862, 2863, 3027, 3028, 3029, 3088, 3322, 3373, 3380, 3429, 3469, 3638, 3767, 3771, 3834, 3846, 3847, 3848, 3849, 4037, 4128, 4129, 4130, 4283, 4379, 4595, 4596, 4597, 4598, 4615, 4621, 4622, 4623, 4624, 4672, 4675, 4752, 4753, 4754, 4755, 4756, 4773, 4901, 4928, 5094, 5112, 5113, 5114, 5115, 5116, 5229, 5365, 5370, 5459, 5460, 5461, 5462, 5463, 5484, 5629, 5637, 5745, 5912, 5913, 5980, 6060, 6112, 6250, 6251, 6252, 6253, 6475, 6476, 6477, 6478, 6479, 6494, 6495, 6508, 6533, 6554, 6615, 6616, 6883, 6884, 6928, 6971, 7009, 7220, 7311, 7369, 7402, 7404, 7405, 7406, 7407, 7408, 7433, 7462, 7503, 7545, 7581, 7740, 7783, 7877, 8000, 8029, 8030, 8031, 8059, 8292, 8293, 8294, 8347, 8348, 8453, 8485, 8486, 8487, 8488, 8489, 8490, 8491, 8556, 8675, 8676, 8690, 8723, 8813, 8941, 9050, 9152, 9153, 9154, 9155, 9156, 9185, 9210, 9211, 9212, 9381, 9467, 9481, 9499, 9500, 9501, 9606, 9648, 9668, 9767, 9986, 10045, 10046, 10047, 10059, 10106, 10107, 10108, 10109, 10131, 10178, 10458, 10484, 10485, 10486, 10527, 10589, 10590, 10591, 10592, 10627, 10666, 10676, 10706, 10760, 10761, 10966, 11136, 11211, 11290, 11338, 11358, 11359, 11360, 11493, 11494, 11495, 11496, 11641, 11642, 11643, 11644, 11652, 11654, 11759, 11823, 11842, 11987, 12061, 12107, 12118, 12167, 12248, 12299, 12355, 12356, 12428, 12643, 12747, 12795, 12834, 12853, 12885, 13480, 13481, 13482, 13483, 13661, 13665, 13789, 13790, 13791, 13884, 13940, 13941, 13942, 13943, 14069, 14070, 14071, 14072, 14073, 14074, 14157, 14160, 14178, 14306, 14475, 14476, 14477, 14478, 14479, 14532, 14557, 14558, 14559, 14560, 14648, 14751, 14922, 14941, 15129, 15243, 15310, 15383, 15384, 15385, 15423, 15465]",001,QYY2957205,Park & Lee Solutions,IT
"[59, 153, 177, 222, 348, 349, 350, 351, 352, 353, 414, 461, 519, 673, 685, 750, 751, 752, 753, 774, 788, 791, 920, 921, 922, 923, 954, 955, 956, 957, 1031, 1081, 1082, 1083, 1129, 1166, 1199, 1210, 1343, 1612, 1648, 1724, 1725, 1726, 1727, 2041, 2042, 2043, 2044, 2045, 2046, 2047, 2086, 2099, 2102, 2103, 2104, 2105, 2173, 2180, 2181, 2182, 2218, 2296, 2386, 2813, 2900, 2947, 3052, 3053, 3095, 3119, 3141, 3168, 3195, 3247, 3422, 3423, 3424, 3425, 3426, 3570, 3672, 3679, 3768, 3927, 3958, 3968, 4041, 4184, 4200, 4431, 4609, 4679, 4680, 4700, 4735, 4746, 4747, 4837, 4998, 5064, 5098, 5103, 5174, 5304, 5315, 5485, 5486, 5487, 5488, 5489, 5789, 5916, 5938, 5951, 6035, 6152, 6153, 6154, 6155, 6156, 6167, 6168, 6169, 6170, 6171, 6172, 6235, 6236, 6237, 6238, 6239, 6300, 6316, 6317, 6409, 6445, 6446, 6447, 6648, 6699, 6716, 6760, 6873, 6946, 6983, 6984, 7017, 7034, 7140, 7249, 7268, 7398, 7490, 7491, 7492, 7509, 7516, 7548, 7573, 7588, 7650, 7710, 7711, 7712, 7786, 7787, 7788, 7789, 7790, 7880, 7881, 7882, 7883, 7884, 7914, 7916, 7966, 8071, 8086, 8124, 8166, 8188, 8202, 8638, 8750, 8884, 9033, 9064, 9065, 9066, 9067, 9133, 9213, 9217, 9255, 9293, 9294, 9295, 9296, 9304, 9372, 9534, 9535, 9536, 9537, 9577, 9656, 9712, 9743, 9832, 9852, 9866, 10014, 10024, 10082, 10420, 10473, 10673, 10686, 10772, 10779, 10871, 10872, 10873, 10874, 10880, 10904, 11005, 11006, 11007, 11029, 11036, 11051, 11167, 11328, 11332, 11373, 11671, 11913, 11952, 11992, 11993, 11994, 12022, 12046, 12135, 12204, 12209, 12239, 12308, 12342, 12343, 12352, 12509, 12510, 12540, 12553, 12803, 12895, 12902, 12903, 12940, 12967, 12970, 13222, 13223, 13224, 13225, 13278, 13602, 13680, 13702, 13718, 13996, 14001, 14106, 14158, 14195, 14222, 14223, 14224, 14225, 14257, 14258, 14259, 14470, 14737, 14782, 14846, 15018, 15019, 15020, 15021, 15022, 15023, 15024, 15109, 15272, 15408, 15455]",001,XVO6675883,Schmidt & Co. Handels,ZW
"[63, 70, 191, 207, 310, 470, 603, 785, 786, 787, 903, 1086, 1111, 1170, 1187, 1213, 1214, 1215, 1216, 1217, 1222, 1247, 1331, 1556, 1760, 1791, 1814, 1851, 1963, 1967, 1968, 1969, 2198, 2205, 2206, 2207, 2326, 2327, 2328, 2329, 2330, 2413, 2516, 2657, 2671, 2771, 2948, 2968, 2969, 3071, 3142, 3313, 3467, 3518, 3519, 3526, 3681, 3729, 4113, 4270, 4271, 4272, 4273, 4274, 4275, 4287, 4293, 4296, 4380, 4381, 4382, 4383, 4386, 4430, 4436, 4448, 4449, 4450, 4451, 4539, 4540, 4541, 4542, 4610, 4706, 4895, 4896, 4897, 4936, 5065, 5180, 5301, 5429, 5607, 5643, 5644, 5645, 5692, 5736, 5737, 5738, 5739, 5740, 5741, 5796, 5896, 5934, 6009, 6021, 6055, 6068, 6138, 6144, 6159, 6277, 6278, 6279, 6280, 6347, 6457, 6461, 6488, 6503, 6562, 6608, 6659, 6713, 6757, 6839, 6840, 6841, 7068, 7111, 7112, 7242, 7481, 7523, 7524, 7525, 7526, 7578, 7658, 7775, 7953, 7983, 8180, 8181, 8182, 8206, 8283, 8302, 8403, 8475, 8896, 8994, 9146, 9167, 9168, 9169, 9170, 9171, 9172, 9173, 9269, 9310, 9316, 9407, 9476, 9558, 9559, 9560, 9561, 9562, 9563, 9564, 9772, 10068, 10190, 10309, 10310, 10311, 10312, 10313, 10394, 10405, 10497, 10583, 10608, 10804, 10864, 10891, 10920, 11110, 11262, 11310, 11423, 11439, 11490, 11548, 11549, 11550, 11556, 11557, 11558, 11559, 11560, 11651, 11677, 11779, 11850, 12097, 12192, 12362, 12479, 12555, 12617, 12644, 12693, 12748, 13068, 13104, 13251, 13313, 13403, 13404, 13406, 13407, 13415, 13535, 13539, 13551, 13552, 13553, 13554, 13561, 13562, 13563, 13568, 13734, 13735, 13736, 13737, 13738, 13739, 14098, 14099, 14143, 14166, 14265, 14270, 14271, 14272, 14273, 14274, 14343, 14354, 14355, 14356, 14406, 14420, 14422, 14433, 14816, 15130, 15282, 15371, 15396]",001,YGQ8237982,Eagle Financial Group,US
"[66, 72, 108, 109, 110, 111, 112, 120, 121, 122, 123, 124, 125, 202, 235, 268, 373, 403, 404, 405, 406, 407, 432, 471, 472, 473, 474, 478, 652, 653, 770, 781, 806, 915, 916, 917, 918, 997, 1152, 1186, 1204, 1295, 1474, 1577, 1698, 1834, 1840, 1841, 1842, 1845, 2106, 2129, 2132, 2211, 2232, 2347, 2498, 2543, 2626, 2736, 2908, 3070, 3182, 3237, 3252, 3295, 3296, 3297, 3310, 3391, 3392, 3393, 3394, 3395, 3487, 3496, 3558, 3579, 3608, 3690, 3804, 3805, 3806, 3992, 4012, 4104, 4120, 4132, 4147, 4148, 4149, 4387, 4388, 4422, 4562, 4743, 4807, 4918, 4959, 4960, 4961, 4996, 5002, 5003, 5049, 5093, 5102, 5183, 5194, 5312, 5515, 5516, 5517, 5518, 5519, 5653, 5654, 5655, 5656, 5679, 5748, 5749, 5750, 5758, 5828, 5872, 5873, 5874, 5875, 5876, 5877, 5887, 5893, 6039, 6040, 6041, 6042, 6043, 6275, 6338, 6370, 6371, 6372, 6605, 6606, 6646, 6794, 6795, 6796, 6924, 6970, 6974, 7010, 7058, 7138, 7309, 7310, 7425, 7453, 7542, 7546, 7626, 7639, 7824, 7847, 7874, 7907, 7908, 7909, 7910, 7911, 7912, 7988, 8024, 8025, 8026, 8027, 8028, 8123, 8308, 8324, 8444, 8522, 8611, 8703, 8704, 8705, 8741, 8800, 8811, 8834, 8918, 8969, 9028, 9115, 9134, 9166, 9346, 9347, 9348, 9349, 9350, 9351, 9364, 9475, 9545, 9552, 9626, 9741, 9745, 9755, 9756, 9757, 9758, 9808, 9906, 9907, 9908, 9960, 10378, 10392, 10506, 10579, 10580, 10581, 10582, 10615, 10642, 10667, 10685, 10743, 10784, 10927, 10928, 10929, 10930, 10932, 11010, 11041, 11044, 11176, 11177, 11178, 11179, 11180, 11181, 11249, 11260, 11299, 11391, 11403, 11541, 11611, 11672, 11761, 11826, 12108, 12291, 12301, 12358, 12457, 12458, 12459, 12460, 12461, 12462, 12475, 12511, 12529, 12538, 12635, 12657, 12675, 12676, 12868, 12914, 12935, 13154, 13226, 13229, 13350, 13351, 13352, 13353, 13569, 13666, 13667, 13668, 13768, 13775, 13835, 14082, 14503, 14632, 14634, 14688, 14714, 14853, 14947, 14948, 14949, 14950, 15080, 15125, 15252, 15357, 15367, 15386, 15392, 15400, 15401, 15402, 15403, 15404]",001,YSD3087280,Ramirez & Hijos Servicios,EC
"[73, 246, 247, 248, 249, 251, 252, 253, 334, 344, 468, 514, 515, 516, 517, 570, 602, 703, 1006, 1130, 1208, 1209, 1345, 1359, 1538, 1787, 1850, 1981, 2052, 2077, 2094, 2178, 2297, 2298, 2299, 2300, 2396, 2400, 2401, 2402, 2403, 2404, 2532, 2533, 2534, 2535, 2536, 2537, 2601, 2608, 2620, 2621, 2622, 2623, 2624, 2711, 2738, 2785, 2842, 2880, 3017, 3018, 3019, 3022, 3120, 3236, 3248, 3263, 3286, 3298, 3299, 3342, 3347, 3400, 3401, 3402, 3403, 3404, 3443, 3611, 3673, 3809, 3976, 4153, 4154, 4155, 4177, 4178, 4179, 4180, 4181, 4182, 4341, 4342, 4373, 4374, 4375, 4376, 4444, 4445, 4502, 4532, 4617, 4618, 4619, 4620, 4826, 5072, 5073, 5074, 5075, 5270, 5271, 5272, 5273, 5274, 5298, 5324, 5361, 5394, 5541, 5568, 5603, 5646, 5732, 5754, 5841, 5842, 5843, 5844, 5845, 5953, 5955, 5956, 5957, 5958, 6193, 6202, 6203, 6204, 6205, 6206, 6219, 6382, 6383, 6384, 6385, 6700, 6799, 6800, 6801, 6816, 6817, 6818, 6822, 6823, 6844, 7025, 7150, 7733, 7795, 7834, 7835, 7862, 8010, 8032, 8101, 8295, 8297, 8298, 8299, 8300, 8330, 8351, 8431, 8432, 8433, 8554, 8555, 8557, 8558, 8559, 8560, 8561, 8562, 8563, 8593, 8636, 8766, 8780, 8801, 8845, 8920, 9386, 9553, 9639, 9729, 9864, 10052, 10110, 10137, 10216, 10227, 10365, 10391, 10528, 10530, 10568, 10643, 10644, 10645, 10646, 10647, 10753, 10810, 10861, 10946, 10974, 11025, 11026, 11038, 11204, 11205, 11206, 11207, 11208, 11209, 11232, 11323, 11340, 11520, 11521, 11522, 11523, 11583, 11621, 11657, 11658, 11659, 11660, 11661, 11721, 11802, 11810, 11811, 11812, 11847, 11860, 11918, 11947, 11954, 12020, 12098, 12099, 12100, 12101, 12102, 12103, 12104, 12186, 12187, 12188, 12189, 12396, 12442, 12613, 12707, 12723, 12725, 12749, 12755, 12849, 12850, 12851, 12852, 12854, 12874, 12875, 12876, 12890, 12891, 12892, 12915, 13169, 13287, 13288, 13289, 13290, 13378, 13379, 13436, 13437, 13438, 13467, 13515, 13590, 13638, 13639, 13694, 13804, 13805, 13806, 13807, 13811, 13913, 13914, 13915, 13935, 13936, 13985, 14018, 14049, 14050, 14051, 14061, 14095, 14204, 14261, 14357, 14358, 14359, 14573, 14589, 14611, 14660, 14669, 14670, 14671, 14672, 14673, 14756, 14762, 14910, 14959, 14978, 15077, 15090, 15091, 15092, 15093, 15259, 15260, 15424, 15480, 15481, 15482]",001,UKG9830524,Tanaka & Co. 株式会社,ZW
"[76, 154, 171, 172, 173, 192, 212, 213, 214, 215, 365, 613, 664, 733, 780, 782, 883, 884, 885, 886, 887, 999, 1052, 1123, 1124, 1125, 1126, 1127, 1128, 1270, 1290, 1428, 1429, 1430, 1431, 1512, 1513, 1514, 1563, 1722, 1893, 1894, 2060, 2117, 2126, 2325, 2346, 2458, 2459, 2668, 2724, 2742, 2814, 2815, 2816, 2817, 2818, 2833, 2864, 2938, 3035, 3036, 3112, 3113, 3114, 3115, 3356, 3366, 3367, 3368, 3384, 3388, 3488, 3606, 3835, 4011, 4022, 4023, 4024, 4025, 4026, 4109, 4126, 4234, 4313, 4358, 4366, 4406, 4808, 4993, 5095, 5100, 5334, 5335, 5336, 5337, 5338, 5347, 5348, 5349, 5611, 5724, 5846, 5847, 5848, 5942, 5954, 5982, 6303, 6405, 6449, 6450, 6541, 6611, 6651, 6676, 6710, 6914, 7560, 7561, 7562, 7563, 7750, 7819, 7837, 7839, 7946, 7965, 8017, 8077, 8144, 8184, 8326, 8327, 8328, 8329, 8383, 8419, 8425, 8476, 8534, 8535, 8536, 8600, 8665, 8666, 8667, 8802, 8899, 9012, 9056, 9057, 9058, 9059, 9177, 9216, 9227, 9228, 9229, 9230, 9231, 9270, 9315, 9361, 9551, 9629, 9630, 9631, 9632, 9633, 9680, 9754, 9801, 9823, 9855, 9894, 10342, 10691, 10715, 10773, 11037, 11047, 11048, 11049, 11090, 11131, 11213, 11247, 11273, 11515, 11516, 11517, 11518, 11519, 11628, 11629, 11630, 11649, 11805, 11903, 11943, 11961, 11968, 11969, 11970, 11971, 11972, 11991, 12001, 12011, 12111, 12112, 12113, 12114, 12115, 12116, 12203, 12210, 12412, 12527, 12528, 12694, 12788, 12969, 13001, 13101, 13299, 13312, 13394, 13536, 13594, 13756, 13792, 13793, 13989, 14011, 14040, 14060, 14246, 14298, 14362, 14370, 14372, 14373, 14374, 14375, 14376, 14402, 14430, 14529, 14568, 14636, 14814, 14815, 14834, 14940, 14971, 14972, 14973, 15062, 15063, 15064, 15094, 15095, 15132, 15169, 15275, 15276, 15277, 15278, 15279, 15337, 15406, 15460, 15490, 15514]",001,ETW4696582,AeroMax Manufacturing,SE
